"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","disagree","zipcode","per_care_1","per_care_2","per_care_3","per_care_4","per_care_wknd_1","per_care_wknd_2","per_care_wknd_3","per_care_wknd_4","pc_wknd_time_1","pc_wknd_time_2","pc_wknd_time_3","pc_wknd_time_4","per_care_covid_1","per_care_covid_2","per_care_covid_3","per_care_covid_4","st_act_1","st_act_2","st_act_3","st_act_wknd_1","st_act_wknd_2","st_act_wknd_3","sa_wknd_time_1","sa_wknd_time_2","sa_wknd_time_3","st_act_covid_1","st_act_covid_2","st_act_covid_3","own_device","dev_act_1","dev_act_7","dev_act_3","dev_act_6","dev_act_wknd_1","dev_act_wknd_2","dev_act_wknd_3","dev_act_wknd_4","da_wknd_time_1","da_wknd_time_2","da_wknd_time_3","da_wknd_time_6","dev_act_covid_1","dev_act_covid_2","dev_act_covid_3","dev_act_covid_4","dev_act_covid_5","dev_act_covid_6","dev_act_covid_7","other_act_1","other_act_2","other_act_3","other_act_4","other_act_wknd_1","other_act_wknd_2","other_act_wknd_3","other_act_wknd_4","oa_wknd_time_1","oa_wknd_time_2","oa_wknd_time_3","oa_wknd_time_4","other_act_covid_1","other_act_covid_2","other_act_covid_3","other_act_covid_4","pre_electric","post_electric","pre_gas","post_gas","num_vehicles","pre_trans","post_trans","health","mental_health_anxious","mental_health_worry","mental_health_interest","mental_health_down","physical_health","mental_health","pre_phy_health","pre_mental_health","days_poor_health","impairment","impairment_hsh","num_hsh_impair","major_impairment","other_major_imp","impairment_hsh_1","other_impairment_hsh","days_impairment_1","weeks_impairment_4","months_impairment_1","years_impairment_1","med_device_1","med_device_2","med_device_3","med_device_4","med_device_5","med_device_6","med_device_7","med_device_8","med_device_9","med_device_10","med_device_11","other_med_device","emp_status","emp_status_partner","work_home","work_home_partner","frontline","frontline_partner","hrs_work_3","hrs_work_4","hrs_work_partner_3","hrs_work_partner_4","min_commute_3","hrs_commute_3","min_commute_partner_3","hrs_commute_partnet_3","rsn_nowork","rsn_nowork_partner","eip_1","eip_2","eip_3","eip_4","eip_5","eip_6","eip_7","other_eip","year","gender","gender_7_TEXT","hispanic","race","education","marital","depen","num_hsh","num_children","num_retired","num_rooms","num_bedrooms","sq_ft","hardships_1","hardships_2","hardships_3","hardships_4","hardships_5","hardships_6","welfare_1","welfare_2","welfare_3","welfare_4","welfare_5","welfare_6","welfare_7","email","email_confirm","rewrite_email","duration","yrbr","age","zip","hisp","race2","race_eth","marital_st","educ","ageg","anxious","worry","interest","down","pre_c19_ph","pre_c19_mh","front","work_hrs","hsh_size","hsh_child","hsh_retire","rep_email"
"2021-02-23 02:00:40","2021-02-23 02:15:18","0","70.94.160.43","100","877","1","2021-02-23 02:15:18","R_1kTVFT6mSWO8Jpr",NA,NA,NA,NA,"29.4246978759765625","-98.46209716796875","anonymous","EN","1",NA,"2","8.1","2","1.9","1.4","5","5","4","4","10.9","3.2",NA,NA,"4","4","3","2","8.8","3.4","1.4","4","4","3","8.9","3.5",NA,"4","4","2","3","7.2","6.3","1.7","5.6","2","2","3","2","6.2","5.3",NA,"5.6","4","3","2","3","3","2","4","8","3.4","2.6","1.3","3","3","2","3","3.9","2.7","2.3","2.1","3","3","3","4","90","105","65","75","1","300","200","Good","2","1","2","1","2","4","3","2","4","1","2","1","3",NA,NA,NA,"-99","-99","2","-99","1","0","0","0","0","0","0","0","0","0","0",NA,"6","1","3","1","2","2","61","-99","64","-99","44","-99","36","-99","2",NA,"0","1","0","0","1","0","0",NA,"19","Female","-99","2","1","5","2","1","4","2","1","4","3","6","1","0","0","0","0","1","0","0","0","0","0","1","1","mcdonaldawgus17@gmail.com","1",NA,14.6,1981,40,"Jefferson Heights","Hispanic","White","Hispanic","In a union","College","40-49","Several days","Not at all","Several days","Not at all","Better","Same","No",61,4,2,1,"first_entry"
"2021-02-23 02:02:52","2021-02-23 02:17:38","0","24.162.9.250","100","886","1","2021-02-23 02:17:38","R_795jnkYqsCInJuN",NA,NA,NA,NA,"29.5442962646484375","-98.549896240234375","anonymous","EN","1",NA,"1","8","1.5","1","1","5","5","5","5","10.5","3","3","0.5","4","4","4","1","2","2","0.5","3","3","3",NA,NA,NA,"3","3","3","3","2","0","0","3","2","3","3","2","5",NA,NA,"5","4","3","3","3","3","3","4","1","1","1.5","1","2","2","2","2","2","3","3","1","4","4","4","4","20","30","10","15","1","60","30","Fair","1","1","1","1","0","0","2","2","0","2","2","0",NA,NA,NA,NA,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",NA,"1","1","4","2","2","2","40","0","40","0","30","0","30","0",NA,NA,"0","0","1","1","1","0","0",NA,"8","Female","-99","1","1","5","1","2","1","0","0","5","2","3","1","0","0","1","0","0","0","0","1","0","1","0","1","eoncle5@gmail.com","1",NA,14.8,1992,29,"Elm Creek","Not Hispanic","White","NH-White","Single","College","20-29","Not at all","Not at all","Not at all","Not at all","Same","Same","No",40,1,0,0,"first_entry"
"2021-02-23 02:06:49","2021-02-23 02:22:54","0","72.193.122.102","100","965","1","2021-02-23 02:22:56","R_OjIykB6R2ZuAl45",NA,NA,NA,NA,"36.1472015380859375","-115.11750030517578125","anonymous","EN","1",NA,"2","7.9","2","-99","1","5","4",NA,"5","9.9",NA,NA,"0.5","3","3","3","3","-99","-99","-99",NA,NA,NA,NA,NA,NA,"3","3","3","3","2","1","0.8","-99","2","2","3",NA,"4.2","5.1",NA,NA,"3","3","3","3","3","3","3","1.1","4.1","0.4","-99","3","2","2",NA,"0.9","2.5","1.7",NA,"3","3","3","3","200","100","500","200","2","500","300","Good","1","1","1","2","1","5","2","1","0","2","2","0",NA,NA,NA,NA,"8","4","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"3","1","4","2","2","2","40","-99","44","-99","11","1","23","-99","2",NA,"1","0","0","0","0","0","0",NA,"30","Male","-99","2","1","3","2","1","6","0","2","5","5","4","1","0","1","0","0","0","-99","-99","-99","-99","-99","-99","-99","garttburke@gmail.com","1",NA,16.1,1970,51,"Jefferson Heights","Hispanic","White","Hispanic","In a union","High School","50-59","Not at all","Not at all","Not at all","Several days","Same","Worse","No",40,6,0,2,"first_entry"
"2021-02-23 01:50:56","2021-02-23 02:24:56","0","24.214.94.58","100","2040","1","2021-02-23 02:24:56","R_3I5MpRz8OupKnPl",NA,NA,NA,NA,"33.4485015869140625","-82.20110321044921875","anonymous","EN","1",NA,"1","8.7","4.5","2.4","2.7","5","4","4","5","10.2",NA,NA,"4","3","2","4","3","10.3","5.4","2.2","3","3","3",NA,NA,NA,"3","3","4","3","8.9","4.6","2.9","1.1","3","2","3","3",NA,"6.2",NA,NA,"3","2","4","3","2","3","4","7.7","3.8","1.6","1.7","3","2","3","3","7","2.5","2.3","1.9","3","2","3","4","1500","360","700","560","2","450","400","Excellent","1","2","1","2","0","2","3","3","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","1","0","0","1","0","0","0","0","1","0","0",NA,"7","1","-99","-99","-99","1","-99","-99","77","-99","-99","-99","-99","2","4",NA,"0","1","0","1","0","0","0",NA,"9","Female","-99","1","1","4","1","2","3","0","0","6","4","3","0","0","1","0","1","0","0","0","1","0","1","0","0","morrisseyemu20@gmail.com","1",NA,34,1991,30,"Elm Creek","Not Hispanic","White","NH-White","Single","College","30-39","Not at all","Several days","Not at all","Several days","Better","Better","NA",-99,3,0,0,"first_entry"
"2021-02-23 01:39:55","2021-02-23 02:31:07","0","47.158.21.227","100","3071","1","2021-02-23 02:31:08","R_1kNYtCr9yVHs6fM",NA,NA,NA,NA,"33.7209014892578125","-116.21720123291015625","anonymous","EN","1",NA,"2","7.2","3.7","3.5","4.7","5","4","4","4","10.1",NA,NA,NA,"5","4","3","3","8.6","4","1.1","3","3","4",NA,NA,"0","5","5","1","3","4","7.2","1.5","2.9","2","3","3","2","9.3",NA,NA,"4.1","5","4","3","3","4","3","5","4.3","2.4","1.8","0","3","2","2","3","5.7","3.9","5","0.4","5","4","5","1","30","35","20","25","1","60","20","Excellent","2","3","1","1","7","5","2","2","0","2","2","1",NA,NA,NA,NA,"9","-99","-99","-99","0","0","0","0","0","0","0","0","0","1","0",NA,"3","1","3","1","2","1","35","-99","45","-99","-99","1","28","-99","-99",NA,"0","0","0","1","0","0","0",NA,"16","Female","-99","1","1","5","2","1","3","1","0","5","3","6","0","0","0","0","0","1","0","0","0","0","0","1","0","cheapmavisf@gmail.com","1",NA,51.2,1984,37,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","30-39","Several days","More than half","Not at all","Not at all","Same","Same","No",35,3,1,0,"first_entry"
"2021-02-23 02:20:40","2021-02-23 02:41:45","0","76.185.174.149","100","1264","1","2021-02-23 02:41:46","R_3gLVRWihEUep49U",NA,NA,NA,NA,"29.4152069091796875","-98.41919708251953125","anonymous","EN","1",NA,"2","8","1.5","0.5","0.5","5","4","4","4","10",NA,NA,NA,"4","4","4","4","8","2","1","4","4","4","4","2","0","4","4","4","1","0","3","0","0","3","2","3","3",NA,"6",NA,NA,"3","3","3","3","4","4","3","3","1","1","0.5","2","3","3","3","4","1","1","0.5","3","3","3","3","20","30","15","20","2","100","80","Excellent","1","1","1","1","0","0","2","2","0","2","2","0",NA,NA,NA,NA,"0","0","0","0","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"3","7","-99","-99","2","-99","0","0","0","0","0","0","-99","-99","4","-99","1","1","0","1","0","0","0",NA,"2","Male","-99","1","2","4","1","2","4","1","0","7","4","5","1","0","1","0","0","0","1","0","1","1","1","0","1","sulliivanroodney@gmail.com","1",NA,21.1,1998,23,"Jefferson Heights","Not Hispanic","Black","NH-Black","Single","College","20-29","Not at all","Not at all","Not at all","Not at all","Same","Same","No",0,4,1,0,"first_entry"
"2021-02-23 02:34:49","2021-02-23 02:45:54","0","24.181.196.154","100","664","1","2021-02-23 02:45:54","R_5BAIeXDgclZ1PmF",NA,NA,NA,NA,"36.4058990478515625","-78.97370147705078125","anonymous","EN","1",NA,"2","8.5","3.4","2.2","1.5","5","5","4","4","9.8","4",NA,NA,"5","4","4","5","-99","-99","-99",NA,NA,NA,NA,NA,NA,"6","6","6","3","0.8","3.2","0.9","0.4","2","2","2","2","1.7","0.7","1.6","1","4","4","3","4","3","4","4","1.1","0.5","0.7","0.3","2","2","2","2","2.1","3","2.6","0.8","4","4","5","4","10","15","25","7","1","35","15","Good","3","2","2","2","2","2","3","3","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","2","38","2","40","5","43","-99","33","-99",NA,NA,"0","1","0","0","0","0","0",NA,"27","Male","-99","2","2","6","2","1","6","2","2","4","3","8","1","0","0","0","0","0","1","0","0","0","0","0","0","coordinaor@gmail.com","1",NA,11.1,1973,48,"Jefferson Heights","Hispanic","Black","Hispanic","In a union","College","40-49","More than half","Several days","Several days","Several days","Better","Better","No",38,6,2,2,"first_entry"
"2021-02-23 02:27:44","2021-02-23 02:46:22","0","174.67.39.126","100","1118","1","2021-02-23 02:46:23","R_2B4X6pZXIH6qXda",NA,NA,NA,NA,"35.327392578125","-97.55560302734375","anonymous","EN","1",NA,"1","8.7","8.6","3.1","2.9","4","4","4","4",NA,NA,NA,NA,"5","4","5","5","10.5","2.3","3.4","3","3","3",NA,NA,NA,"3","4","4","1","7.4","7.3","5.7","4.1","3","3","2","3",NA,NA,"6.4",NA,"4","4","4","5","4","4","5","2.2","1.6","5","2.2","3","3","3","2","2.8","2.7","1.5","1.8","3","2","2","3","80","100","50","20","2","300","50","Very good","2","2","1","1","2","0","3","2","2","2","2","0",NA,NA,NA,NA,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",NA,"1","3","4","2","2","2","1","1","1","2","23","0","47","0",NA,"2","0","0","1","1","0","0","0",NA,"18","Male","-99","1","1","4","2","2","3","1","0","3","2","3","1","0","0","0","0","0","0","0","0","1","0","0","0","nanceyarm@gmail.com","1",NA,18.6,1982,39,"Elm Creek","Not Hispanic","White","NH-White","In a union","College","30-39","Several days","Several days","Not at all","Not at all","Better","Same","No",1,3,1,0,"first_entry"
"2021-02-23 02:27:43","2021-02-23 02:46:24","0","50.194.42.201","100","1121","1","2021-02-23 02:46:25","R_3fH65U0rZEZd90B",NA,NA,NA,NA,"34.3831024169921875","-88.66739654541015625","anonymous","EN","1",NA,"2","5.1","5","4.3","6.4","4","4","4","5",NA,NA,NA,"6.4","4","5","4","4","4.9","3.2","2.3","3","3","3",NA,NA,NA,"3","2","2","1","5.8","3.4","6.7","4.7","3","3","2","2",NA,NA,"4.2","1.5","2","2","3","2","1","2","2","3.3","3.9","3.8","3.4","3","3","3","3",NA,NA,NA,NA,"2","1","2","2","70","90","40","50","1","200","50","Good","2","1","1","1","1","2","2","2","1","2","2","0",NA,NA,NA,NA,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",NA,"4","4","4","2","2","2","40","1","37","0","35","0","31","0","-99","2","0","0","1","1","0","0","0",NA,"23","Male","-99","1","1","5","2","2","3","1","0","4","2","5","1","0","0","0","0","0","0","1","0","0","1","0","0","tinishajpy@gmail.com","1",NA,18.7,1977,44,"Jefferson Heights","Not Hispanic","White","NH-White","In a union","College","40-49","Several days","Not at all","Not at all","Not at all","Same","Same","No",40,3,1,0,"first_entry"
"2021-02-23 02:36:55","2021-02-23 02:49:16","0","104.182.13.194","100","741","1","2021-02-23 02:49:17","R_1KiOxnRdGX9vI2C",NA,NA,NA,NA,"29.4058990478515625","-98.5077972412109375","anonymous","EN","1",NA,"2","7.5","3.3","3","2.6","5","4","5","4","7",NA,"1.9",NA,"3","3","3","3","6","7","0","4","3","3","2.3",NA,NA,"3","4","1","3","0","8.2","5.7","9.5","3","3","3","3",NA,NA,NA,NA,"1","2","5","5","5","5","5","-99","2.7","3.8","-99",NA,"3","3",NA,NA,NA,NA,NA,"1","5","5","1","80","80","0","0","0","0","0","Very good","2","1","2","1","3","0","1","3","0","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","7","3","2","1","1","16","30","32","-99","10","-99","28","-99",NA,"-99","0","0","1","0","0","0","0",NA,"7","Female","-99","2","1","4","1","2","1","0","0","1","1","3","1","1","0","0","0","0","-99","-99","-99","-99","-99","-99","-99","savannah.romero@aim.com","1",NA,12.3,1993,28,"Jefferson Heights","Hispanic","White","Hispanic","Single","College","20-29","Several days","Not at all","Several days","Not at all","Worse","Better","Yes",16,1,0,0,"first_entry"
"2021-02-23 02:12:34","2021-02-23 02:49:26","0","174.18.54.77","100","2211","1","2021-02-23 02:49:27","R_W0Dkz5tEiVbFeqB",NA,NA,NA,NA,"32.338104248046875","-110.9813995361328125","anonymous","EN","1",NA,"1","10.2","1.9","2","1.8","5","5","5","5","12.3","3.4","3.5","3.5","3","4","3","4","10","2","2","4","4","4","8.1","5.1","1.1","3","4","4","3","2.5","2.2","2.6","2.9","2","2","2","3","9.4","1.5","1.5",NA,"3","4","3","3","2","3","4","2.8","3","3","2.5","2","3","2","2","2.8","2","1.7","3","3","4","4","3","260","300","300","300","2","300","300","Good","3","4","3","4","1","2","2","2","2","1","1","1","7",NA,"7",NA,"10","-99","-99","-99","0","0","1","1","0","0","0","0","0","0","0",NA,"1","1","3","1","1","1","44","-99","40","-99","-99","2","-99","3",NA,NA,"0","1","1","0","0","0","0",NA,"13","Female","-99","1","1","1","2","1","3","1","0","2","2","4","1","1","0","0","0","0","0","0","1","1","0","0","0","ReneerHollydj50844@gmail.com","1",NA,36.9,1987,34,"Elm Creek","Not Hispanic","White","NH-White","In a union","Less than HS","30-39","More than half","Nearly every day","More than half","Nearly every day","Same","Same","Yes",44,3,1,0,"first_entry"
"2021-02-23 02:19:42","2021-02-23 02:50:51","0","172.251.165.195","100","1869","1","2021-02-23 02:50:51","R_26hleLINRzea3c0",NA,NA,NA,NA,"34.1764984130859375","-118.6139984130859375","anonymous","EN","1",NA,"2","0.6","1","1.4","1","5","4","4","4","3.1",NA,NA,NA,"4","4","3","3","1.1","1.4","2.4","3","3","3",NA,NA,NA,"3","4","3","1","0.8","1.6","-99","0.5","2","3",NA,"2","2.5",NA,NA,"1.9","3","3","6","4","4","4","4","1","0.9","1","-99","3","2","2",NA,"1","2","2.1",NA,"3","4","3","4","160","180","350","300","2","290","250","Good","1","1","2","1","0","6","2","2","4","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","4","2","1","1","33","21","35","16","14","1","27","1",NA,NA,"1","0","0","0","1","0","0",NA,"33","Male","-99","1","4","6","2","1","3","1","0","3","2","3","0","1","0","1","0","0","0","0","0","0","1","0","1","webbtalia498@gmail.com","1",NA,31.1,1967,54,"Jefferson Heights","Not Hispanic","AIAN","NH-AIAN","In a union","College","50-59","Not at all","Not at all","Several days","Not at all","Same","Same","Yes",33,3,1,0,"first_entry"
"2021-02-23 02:14:57","2021-02-23 02:52:29","0","32.208.75.224","100","2252","1","2021-02-23 02:52:30","R_1ibcezPwTdTMFnX",NA,NA,NA,NA,"41.1974029541015625","-73.1714019775390625","anonymous","EN","1",NA,"1","8","1","1","0.5","5","5","4","4","9.1","1.5",NA,NA,"5","3","3","4","1","2.1","0.5","3","3","3",NA,NA,NA,"3","3","4","3","1","1.3","-99","-99","2","2",NA,NA,"2.2","1.2",NA,NA,"4","4","1","4","4","4","1","1","0.3","0.4","-99","3","2","3",NA,"0.9","1.4","1.1",NA,"5","5","1","6","250","320","200","180","1","300","200","Very good","3","2","2","1","5","20","3","3","5","1","1","2","1",NA,"1",NA,"7","1","-99","-99","1","0","0","0","0","0","0","0","0","0","0",NA,"1","1","4","2","2","2","40","-99","45","-99","40","-99","-99","1",NA,NA,"1","1","0","0","1","0","0",NA,"13","Male","-99","2","1","5","2","1","3","1","0","3","2","5","0","1","0","1","0","0","0","0","0","0","1","1","1","natashianickolasru95@gmail.com","1",NA,37.5,1987,34,"Elm Creek","Hispanic","White","Hispanic","In a union","College","30-39","More than half","Several days","Several days","Not at all","Better","Better","No",40,3,1,0,"first_entry"
"2021-02-23 02:34:13","2021-02-23 02:54:43","0","73.106.129.110","100","1229","1","2021-02-23 02:54:43","R_OvtvhFt32CQHVe1",NA,NA,NA,NA,"33.906005859375","-84.18399810791015625","anonymous","EN","1",NA,"2","8.8","1.7","1.8","1.6","4","4","4","4",NA,NA,NA,NA,"4","3","3","4","-99","-99","-99","3","3",NA,NA,NA,NA,"3","3","3","3","1.8","5.1","-99","0.9","3","3",NA,"3",NA,NA,NA,NA,"2","4","5","4","3","3","4","1.8","0","1.7","-99","3","2","3",NA,"2","2.6","3.8",NA,"4","3","4","4","100","130","130","40","1","170","90","Good","3","2","3","4","4","4","3","2","4","2","2","0",NA,NA,NA,NA,"-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","2","1","42","-99","42","-99","30","-99","21","-99",NA,NA,"-99","-99","-99","-99","-99","-99","-99",NA,"14","Male","-99","2","1","4","2","2","5","1","0","5","3","5","-99","-99","-99","-99","-99","-99","0","0","0","1","0","0","0","jumpytyrell@gmail.com","1",NA,20.5,1986,35,"Jefferson Heights","Hispanic","White","Hispanic","In a union","College","30-39","More than half","Several days","More than half","Nearly every day","Better","Same","No",42,5,1,0,"first_entry"
"2021-02-23 02:34:15","2021-02-23 02:54:45","0","74.215.77.140","100","1229","1","2021-02-23 02:54:45","R_3fUeochee3UyoO2",NA,NA,NA,NA,"39.2041015625","-84.39679718017578125","anonymous","EN","1",NA,"2","9.9","1.7","2.4","2.2","4","4","4","4",NA,NA,NA,NA,"5","4","5","5","-99","-99","-99",NA,NA,NA,NA,NA,NA,"3","3","3","3","2.6","4.6","-99","-99","3","3",NA,NA,NA,NA,NA,NA,"4","5","5","4","5","5","5","-99","1.9","3.2","-99",NA,"2","3",NA,NA,"3.5","5.1",NA,"3","3","3","3","80","100","140","50","1","150","120","Fair","1","4","4","2","3","4","2","3","2","2","2","0",NA,NA,NA,NA,"2","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","2","2","1","48","-99","46","-99","19","-99","27","-99",NA,NA,"0","1","0","0","0","0","0",NA,"15","Male","-99","2","1","5","2","2","4","1","1","6","3","6","0","0","0","0","0","1","0","0","0","0","0","0","1","mdqhrq@gmail.com","1",NA,20.5,1985,36,"Jefferson Heights","Hispanic","White","Hispanic","In a union","College","30-39","Not at all","Nearly every day","Nearly every day","Several days","Same","Better","No",48,4,1,1,"first_entry"
"2021-02-23 02:34:18","2021-02-23 02:54:46","0","108.41.58.4","100","1227","1","2021-02-23 02:54:46","R_aVQEBSJ1tBqpHIB",NA,NA,NA,NA,"40.7252044677734375","-73.944000244140625","anonymous","EN","1",NA,"2","6","2.5","1","3.1","5","4","4","4","11.3",NA,NA,NA,"4","4","3","5","-99","-99","-99",NA,NA,NA,NA,NA,NA,"3","3","3","3","3","5","2.8","-99","3","3","3",NA,NA,NA,NA,NA,"4","4","5","3","3","4","5","1.6","2.4","4.6","-99","3","3","3",NA,NA,NA,NA,NA,"5","3","4","4","50","80","120","70","1","180","120","Good","3","2","3","3","4","4","3","3","4","2","-99","0",NA,NA,NA,NA,"3","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","1","1","45","-99","49","-99","26","-99","5","1",NA,NA,"0","1","0","1","0","0","0",NA,"13","Male","-99","2","1","3","2","2","5","1","0","5","2","4","0","0","1","0","0","0","0","0","0","1","0","0","0","breatheryan@gmail.com","1",NA,20.4,1987,34,"Jefferson Heights","Hispanic","White","Hispanic","In a union","High School","30-39","More than half","Several days","More than half","More than half","Better","Better","Yes",45,5,1,0,"first_entry"
"2021-02-23 02:34:19","2021-02-23 02:54:48","0","73.228.192.40","100","1229","1","2021-02-23 02:54:48","R_2QEeohy0u9FagKa",NA,NA,NA,NA,"44.9120941162109375","-93.17169952392578125","anonymous","EN","1",NA,"2","8.9","1","1.7","1","5","5","4","4","12.7","2.1",NA,NA,"5","4","5","5","-99","-99","-99",NA,NA,NA,NA,NA,NA,"3","3","3","3","0.8","3.5","0.7","1.6","3","3","3","3",NA,NA,NA,NA,"3","3","4","3","4","5","5","2","2.7","-99","-99","3","3",NA,NA,NA,NA,NA,NA,"4","3","4","3","70","90","170","50","1","130","130","Very good","4","2","3","3","3","4","3","2","3","2","2","0",NA,NA,NA,NA,"2","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","2","2","2","54","-99","44","-99","33","-99","29","-99",NA,NA,"0","0","0","1","1","0","0",NA,"18","Male","-99","2","1","4","2","2","4","1","1","5","3","5","0","0","0","0","1","0","0","0","0","0","0","0","1","solomona5629@gmail.com","1",NA,20.5,1982,39,"Jefferson Heights","Hispanic","White","Hispanic","In a union","College","30-39","Nearly every day","Several days","More than half","More than half","Better","Same","No",54,4,1,1,"first_entry"
"2021-02-23 02:30:12","2021-02-23 02:56:02","0","71.136.249.82","100","1549","1","2021-02-23 02:56:02","R_2Srj4kfRRLqui9N",NA,NA,NA,NA,"29.4058990478515625","-98.5077972412109375","anonymous","EN","1",NA,"2","7","2","1","1.5","5","5","5","5","9","3","1.8","2","3","4","3","3","9","1.5","1.5","4","4","4","-99","1","-99","2","4","3","3","2","6","1","1.5","2","2","2","2","3","4.5","0.5","3.5","5","5","3","5","4","5","4","1","0.5","0.5","0.5","2","2","2","2","1.5","2","2","1.5","3","3","4","3","300","400","150","200","2","1800","1500","Good","3","2","2","3","6","5","2","1","2","2","1","1",NA,NA,"2",NA,"7","1","3","1","1","0","0","0","0","0","0","1","0","0","0",NA,"1","1","4","1","1","2","50","30","45","30","27","1","20","1",NA,NA,"0","1","0","1","1","0","0",NA,"18","Male","-99","1","4","3","2","1","6","3","1","6","5","10","0","0","0","1","1","1","0","1","0","1","1","1","1","percyyqsm60@gmail.com","1",NA,25.8,1982,39,"Jefferson Heights","Not Hispanic","AIAN","NH-AIAN","In a union","High School","30-39","More than half","Several days","Several days","More than half","Same","Worse","Yes",50,6,3,1,"first_entry"
"2021-02-23 02:44:55","2021-02-23 03:04:00","0","172.89.42.41","100","1144","1","2021-02-23 03:04:01","R_28BeDKzBNMaz6Pi",NA,NA,NA,NA,"33.8744049072265625","-117.85649871826171875","anonymous","EN","1",NA,"1","6","1.5","1","1","5","5","4","4","8","1.9",NA,NA,"2","2","1","1","6","2.5","1.2","4","4","3","6.2","2.3",NA,"2","2","3","3","1","4","0.2","0.5","2","2","3","2","6.1","0.5",NA,"2","4","4","3","4","4","3","4","0.5","0.3","0.6","0.5","2","2","2","2","1.5","1.5","0.8","1.7","4","4","4","5","30","43","55","35","1","56","43","Good","4","2","3","3","3","2","1","1","2","2","1","1",NA,NA,"2",NA,"2","1","2","1","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99","-99",NA,"1","1","3","1","1","1","26","49","30","31","7","0","3","0",NA,NA,"0","1","0","1","0","0","0",NA,"16","Female","-99","1","1","3","2","1","3","1","1","3","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","MooreGeraldcrh@gmail.com","1",NA,19.1,1984,37,"Elm Creek","Not Hispanic","White","NH-White","In a union","High School","30-39","Nearly every day","Several days","More than half","More than half","Worse","Worse","Yes",26,3,1,1,"first_entry"
"2021-02-23 02:10:30","2021-02-23 03:04:32","0","209.207.52.48","100","3242","1","2021-02-23 03:04:33","R_3L7Itt0K264Umrd",NA,NA,NA,NA,"35.9821929931640625","-96.75260162353515625","anonymous","EN","1",NA,"1","8","2.4","4.2","3.2","4","4","4","4",NA,NA,NA,NA,"2","3","3","2","5.8","8.5","7.2","3","4","3",NA,"6.2",NA,"2","3","2","3","3.9","6.8","3.6","3.5","3","2","2","3",NA,"4.4","5",NA,"2","2","3","2","3","3","2","4.2","5.4","8.1","8.8","3","2","2","3","6.4","4.8","4.6","5.3","2","3","3","2","600","600","3000","3000","2","3000","3000","Very good","2","3","2","3","12","12","3","1","12","1","1","2","8",NA,"10",NA,"6","2","2","3","1","0","0","0","0","0","0","0","0","0","0",NA,"1","4","3","1","1","1","41","63","33","64","31","1","23","1",NA,"3","0","0","0","1","0","0","0",NA,"13","Female","-99","2","1","2","5","1","5","3","1","4","3","5","0","0","0","1","0","0","0","0","0","0","1","0","0","ferdinandmccormick824@gmail.com","1",NA,54,1987,34,"Elm Creek","Hispanic","White","Hispanic","Not in a union","High School","30-39","Several days","More than half","Several days","More than half","Better","Worse","Yes",41,5,3,1,"first_entry"
